cluster,linacc_mag_mean,linacc_mag_std,linacc_mag_var,linacc_mag_min,linacc_mag_max,linacc_mag_skew,linacc_mag_kurt,linacc_mag_rms,linacc_mag_iqr,linacc_mag_zcr,linacc_mag_dom_freq,linacc_mag_dom_power,linacc_mag_cadence_energy,linacc_mag_vibration_energy,linacc_mag_spectral_entropy,linacc_mag_total_energy,gyro_mag_mean,gyro_mag_std,gyro_mag_var,gyro_mag_min,gyro_mag_max,gyro_mag_skew,gyro_mag_kurt,gyro_mag_rms,gyro_mag_iqr,gyro_mag_zcr,gyro_mag_dom_freq,gyro_mag_dom_power,gyro_mag_cadence_energy,gyro_mag_vibration_energy,gyro_mag_spectral_entropy,gyro_mag_total_energy,speed_mps_mean,speed_mps_std,speed_mps_var,speed_mps_min,speed_mps_max,speed_mps_skew,speed_mps_kurt,speed_mps_rms,speed_mps_iqr,speed_mps_zcr,speed_mps_dom_freq,speed_mps_dom_power,speed_mps_cadence_energy,speed_mps_vibration_energy,speed_mps_spectral_entropy,speed_mps_total_energy,acc_sma,gyro_sma,stop_ratio,stop_transitions
0,2.1604071043517488,1.2552107700234731,1.6560478756068735,0.18434454392166122,8.3896776421354,1.4034732514834891,3.517012865339117,2.5052598251506937,1.48426637689407,0.2031310006773128,1.443407012195122,0.25508627999362765,0.2123654037665698,0.6064329244020878,2.7861331419952897,1.6237172445445103,0.556889840435415,0.37174510734697647,0.1467331824465712,0.036125793881257716,1.9309333686572259,1.191843417174032,1.560240865348325,0.671542363688033,0.4674659132715326,0.07547848309860139,1.0691147648083623,0.03944250339763377,0.03155957973397031,0.006480409486763389,1.8487301713881117,0.11907824193169081,2.139309113050086,0.7660266255600243,0.6698284958935325,0.5859880067533778,3.367676258715203,-0.3221283528034174,-0.41525561843246783,2.2944432588170853,1.1684090477959608,0.007466151815826775,0.78125,0.04922896848491165,0.00587309640161054,8.047049659297871e-05,0.6853126012502754,0.06236514849431085,14.153234989927968,0.7578831692396184,0.0633605354850541,1.528745644599303
1,1.6527766597979199,0.8992846511864045,0.8399041142596424,0.15617487669017097,6.26750021520888,1.4170014003569995,3.909973512673564,1.8845575098880223,1.0521474867761433,0.24592709835807494,1.689390923566879,0.12470683597136306,0.09857105101157675,0.3874134844814385,2.9251371814848417,0.9072939554376434,0.27223918928658364,0.15996943441770684,0.026966048189508793,0.02290088636466029,0.8860562941019524,1.1133151055639516,1.4976055098937109,0.31631709051513723,0.20001946711480492,0.1076782014134426,1.1411889596602973,0.006487775426415653,0.005218344121077127,0.002678982327218082,2.1326383565634597,0.02357532244651678,2.952261359683853,0.614556735311997,0.4566574323695663,1.3097578746189888,3.7173035722071215,-0.9116177287281649,0.5127689344345576,3.03193298084696,0.789833554192161,0.0076096992286058315,0.78125,0.05183355973459375,0.006368910270198444,6.676055838576065e-05,0.7049686404897949,0.06622172939891571,13.650598278253169,0.3827040491525008,0.005501061571125266,0.5159235668789809
2,3.345873203420993,2.5332501413281183,7.008288472849894,0.2596911662399678,19.17466044088938,2.4921911200287474,10.954989942678615,4.229579698922873,2.339690812985938,0.177175475311782,1.2603811754684837,1.388248173893568,0.9882228122221258,2.003583191284839,2.6544757277259112,6.5753656469149435,0.568740241616938,0.3704399729911089,0.1470582446464361,0.04163642281085223,2.183838462414512,1.377018931385879,3.1306522523306897,0.680921764647707,0.4506451549984993,0.09583733053841925,1.1219655025553663,0.036158234881860735,0.02932405162516199,0.014240320548154812,2.110992590921565,0.1271458761232818,3.000855425925103,0.7636168685957019,0.7262781857795293,1.3165523068368234,4.18610277917198,-0.4302216797599527,-0.21511921755100888,3.1231022805721818,1.124772018546565,0.007254713857015564,0.78125,0.06055388466184091,0.007170331958481501,5.9756423084700814e-05,0.6721375980540677,0.07649433336567686,15.005515715273916,0.7951035786309735,0.017364159974040724,0.58603066439523
3,2.9217204499922866,1.817891422970672,3.4642804373103027,0.26927784811712846,13.392521199947145,1.9302387938594177,7.255742042464369,3.4559975340735085,1.9175871616591116,0.22916513070734557,1.383082497212932,0.6086055025102205,0.42174213174820646,1.3809242449111543,2.840681878732468,3.59313155128975,0.36055304852091974,0.20054887363585366,0.04210471222842165,0.03294449227679369,1.2024832073384322,1.1494702549412754,2.118535394612184,0.41331630471645914,0.247901157774424,0.13671043312935793,1.1984392419175027,0.009221107250688518,0.007279395108631258,0.007460514987151863,2.3670149846197095,0.03859418122369862,3.4960957601009124,0.8427361420205076,0.8232766740986199,1.3450007365708607,4.6715943053553355,-0.8029405846785552,0.37579443771577864,3.617136864841923,1.1449223045942003,0.008355618706755764,0.78125,0.09829992787368556,0.012201790930932595,5.8037080926966375e-05,0.6968147878501971,0.12598036094240128,14.382989203578859,0.5196187949868962,0.00304367214386118,0.5663322185061316
4,2.3141263939267684,1.3201697667902215,1.8390996325094662,0.2157153071312106,9.201399181174043,1.5184020583463897,4.382837832017495,2.6702394251440156,1.5141026035151781,0.22730800614363267,1.5380946041888535,0.2828482816907085,0.21848440095314575,0.7569310771611911,2.863662853878258,1.8913086210999848,0.41645341113939266,0.25188946644559895,0.06772763118834216,0.03321649018164861,1.367368069891097,1.1098543691829375,1.440155281060951,0.4877022932126215,0.3173143490665381,0.10052052987764667,1.0971334753283635,0.016864262107787877,0.01322937159998581,0.005769502565164588,2.0762256018446985,0.05676579139585634,3.0669675611428415,0.5411183195238944,0.35362405023606847,1.7124382867165924,3.8378491352877955,-0.6719711788639869,0.3004539268968478,3.1266131099966947,0.7273346610444618,0.0068550306150106394,0.78125,0.03080415014557511,0.0036753193012827776,3.160843627961463e-05,0.6663845634495095,0.03906000630622536,14.1086587190181,0.5812880096744507,0.0,0.0
5,2.5715006205699984,1.4436012908148805,2.228533713043805,0.21942464684748753,9.165412657575256,1.1302853081889916,2.048537033094993,2.9582542614440497,1.7885946685418992,0.22135410060627583,1.5526107594936709,0.32470310706956407,0.24891744597394683,0.9030197724522079,2.8471292347805477,2.232580162562598,0.5282929066414845,0.35451121365104427,0.13359767506160153,0.03560298385971298,1.900132159101283,1.2534528287272824,1.9939671989287864,0.63957395816417,0.43411763634503253,0.08769437609396007,1.137262658227848,0.031985543298068166,0.02393803519450895,0.008253855117842573,1.987017936365138,0.10018098022332313,5.056131518232607,2.7438859256150216,11.819651515192046,1.0742057240732126,10.120006940652365,0.2907480907763518,-0.13437500554377335,5.833088455150593,4.041250051587325,0.0059866568580198365,0.78125,0.5900686428021327,0.09729657972655886,0.011671651042251284,0.7548564653149065,0.7991948055646918,14.179969876737621,0.726875527507888,0.03371688474056523,0.9367088607594937
6,0.3374845806174962,0.38957776425880536,0.23160891201633288,0.009518477609242862,2.831034284602157,2.6504409534192983,11.100960061914183,0.5190860533721191,0.32946963777835253,0.10032630706439057,1.055301047120419,0.03320927271402901,0.025176709169364618,0.027423210918166928,2.4074761367068267,0.13834661104350135,0.09669830930857153,0.1219253048244866,0.025670481041122607,0.0022011839651384,0.6886738071238903,2.3914806653137335,7.510864346463918,0.1570543608598451,0.09082572565253046,0.06515649099245611,0.9612238219895288,0.0057559144811236045,0.003114130685282274,0.0005103015672708557,1.8954612466071155,0.012795510250183436,0.13947005095768933,0.10057434356610737,0.02398528282989842,0.022688303880090566,0.4435964463228203,1.014691712724179,0.9783717935624433,0.17533855783652053,0.10298174582375429,0.007974063309865805,0.7771596858638743,0.0014232658354199521,0.00024165353733722247,4.844416554196784e-05,1.0516511264887851,0.002007838087142181,13.868961413485339,0.12908047962878968,0.9432984293193717,0.8481675392670157
7,1.8047366797806341,1.2998556808501451,1.874904894923759,0.12036591896201297,8.89804591373755,1.8745618639238497,6.495092245662229,2.2488319955214418,1.423955244702897,0.15471449227569062,1.278184335443038,0.3158638337340848,0.2555950489588082,0.49629506562369047,2.6019093317000332,1.642401724390849,0.5186086200285703,0.4266344545927115,0.21256767005044527,0.024045536668961948,2.2525020359957173,1.50408772168506,2.7509942798227702,0.6770717276198205,0.48848121290584207,0.0682948174830674,1.0185917721518987,0.056652991328983576,0.04178505540333609,0.007118959504724803,1.819287851040831,0.15925091431193678,1.2985326388942426,0.30876928871937953,0.1696251536755314,0.878894602649345,1.984854315655535,0.48319741791641996,0.037091172691538526,1.392846450192677,0.4338691267775484,0.004325105908018569,0.5587420886075949,0.005579605518813636,0.0007276645713559842,9.880220793997326e-05,1.2124228433505944,0.007266014492996489,14.197144631985733,0.6924514149442345,0.3074381153305204,1.4778481012658229
